"“ерминал";"ƒень недели";"ƒата";"¬алюта";"1€ кассета: номинал";"1€ кассета: количество";"1€ кассета: статус";"2€ кассета: номинал";"2€ кассета: количество";"2€ кассета: статус";"3€ кассета: номинал";"3€ кассета: количество";"3€ кассета: статус";"4€ кассета: номинал";"4€ кассета: количество";"4€ кассета: статус";"кол-во банкнот в сбросовой кассете";"сумма в банкомате на начало суток";"сумма выданых наличных за сутки"
"000002";"2";"13.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"123";"1";"13";"6150";"2950"
"000002";"3";"14.09.2016";"BYN";"5";"138";"1";"20";"228";"1";"20";"0";"0";"0";"0";"0";"13";"5250";"20670"
"000002";"3";"14.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"64";"1";"13";"3200";"5250"
"000002";"4";"15.09.2016";"BYN";"5";"2196";"1";"20";"2186";"1";"20";"1894";"1";"0";"0";"0";"4";"92580";"31575"
"000002";"4";"15.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"246";"1";"4";"12300";"2100"
"000002";"5";"16.09.2016";"BYN";"5";"1625";"1";"20";"1731";"1";"20";"913";"1";"0";"0";"0";"4";"61005";"27955"
"000002";"5";"16.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"204";"1";"4";"10200";"2500"
"000002";"6";"17.09.2016";"BYN";"5";"1090";"1";"20";"1334";"1";"20";"46";"1";"0";"0";"0";"4";"33050";"14190"
"000002";"6";"17.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"154";"1";"4";"7700";"2300"
"000002";"7";"18.09.2016";"BYN";"5";"548";"1";"20";"806";"1";"20";"0";"0";"0";"0";"0";"4";"18860";"7305"
"000002";"7";"18.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"108";"1";"4";"5400";"700"
"000002";"1";"19.09.2016";"BYN";"5";"267";"1";"20";"511";"1";"20";"0";"0";"0";"0";"0";"4";"11555";"0"
"000002";"1";"19.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"94";"1";"4";"4700";"0"
"000002";"2";"20.09.2016";"BYN";"5";"2202";"1";"20";"2259";"1";"20";"2084";"1";"0";"0";"0";"4";"97870";"22925"
"000002";"2";"20.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"285";"1";"4";"14250";"2300"
"000002";"3";"21.09.2016";"BYN";"5";"1885";"1";"20";"1918";"1";"20";"1358";"1";"0";"0";"0";"4";"74945";"20530"
"000002";"3";"21.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"239";"1";"4";"11950";"1650"
"000002";"4";"22.09.2016";"BYN";"5";"1575";"1";"20";"1656";"1";"20";"671";"1";"0";"0";"0";"4";"54415";"19785"
"000002";"4";"22.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"206";"1";"4";"10300";"1200"
"000002";"5";"23.09.2016";"BYN";"5";"1206";"1";"20";"1363";"1";"20";"67";"1";"0";"0";"0";"4";"34630";"20685"
"000002";"5";"23.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"182";"1";"4";"9100";"1000"
"000002";"6";"24.09.2016";"BYN";"5";"597";"1";"20";"548";"1";"20";"0";"0";"0";"0";"0";"4";"13945";"13945"
"000002";"6";"24.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"162";"1";"4";"8100";"1100"
"000002";"7";"25.09.2016";"BYN";"5";"0";"0";"20";"0";"0";"20";"0";"0";"0";"0";"0";"4";"0";"0"
"000002";"7";"25.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"140";"1";"4";"7000";"150"
"000002";"1";"26.09.2016";"BYN";"5";"0";"0";"20";"0";"0";"20";"0";"0";"0";"0";"0";"4";"0";"4585"
"000002";"1";"26.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"137";"1";"4";"6850";"300"
"000002";"2";"27.09.2016";"BYN";"5";"2291";"1";"20";"2342";"1";"20";"2256";"1";"0";"0";"0";"4";"103415";"15000"
"000002";"2";"27.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"294";"1";"4";"14700";"450"
"000002";"3";"28.09.2016";"BYN";"5";"1995";"1";"20";"2123";"1";"20";"1799";"1";"0";"0";"0";"4";"88415";"10075"
"000002";"3";"28.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"285";"1";"4";"14250";"1300"
"000002";"4";"29.09.2016";"BYN";"5";"1844";"1";"20";"2000";"1";"20";"1456";"1";"0";"0";"0";"4";"78340";"0"
"000002";"4";"29.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"259";"1";"4";"12950";"0"
"000002";"5";"30.09.2016";"BYN";"5";"1654";"1";"20";"1895";"1";"20";"1122";"1";"0";"0";"0";"4";"68610";"15490"
"000002";"5";"30.09.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"253";"1";"4";"12650";"1750"
"000002";"6";"01.10.2016";"BYN";"5";"1384";"1";"20";"1692";"1";"20";"618";"1";"0";"0";"0";"4";"53120";"9995"
"000002";"6";"01.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"218";"1";"4";"10900";"500"
"000002";"7";"02.10.2016";"BYN";"5";"1201";"1";"20";"1584";"1";"20";"272";"1";"0";"0";"0";"4";"43125";"8000"
"000002";"7";"02.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"208";"1";"4";"10400";"200"
"000002";"1";"03.10.2016";"BYN";"5";"1045";"1";"20";"1482";"1";"20";"13";"1";"0";"0";"0";"4";"35125";"7965"
"000002";"1";"03.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"204";"1";"4";"10200";"100"
"000002";"2";"04.10.2016";"BYN";"5";"784";"1";"20";"1162";"1";"20";"0";"0";"0";"0";"0";"4";"27160";"10995"
"000002";"2";"04.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"202";"1";"4";"10100";"1100"
"000002";"3";"05.10.2016";"BYN";"5";"477";"1";"20";"689";"1";"20";"0";"0";"0";"0";"0";"4";"16165";"16165"
"000002";"3";"05.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"180";"1";"4";"9000";"2000"
"000002";"4";"06.10.2016";"BYN";"5";"0";"0";"20";"0";"0";"20";"0";"0";"0";"0";"0";"4";"0";"15715"
"000002";"4";"06.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"140";"1";"4";"7000";"1850"
"000002";"5";"07.10.2016";"BYN";"5";"2365";"1";"20";"2343";"1";"50";"2112";"1";"0";"0";"0";"12";"164285";"24010"
"000002";"5";"07.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"395";"1";"12";"19750";"2500"
"000002";"6";"08.10.2016";"BYN";"5";"2319";"1";"20";"2269";"1";"50";"1666";"1";"0";"0";"0";"12";"140275";"14720"
"000002";"6";"08.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"345";"1";"12";"17250";"2400"
"000002";"7";"09.10.2016";"BYN";"5";"2259";"1";"20";"2198";"1";"50";"1406";"1";"0";"0";"0";"12";"125555";"5910"
"000002";"7";"09.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"297";"1";"12";"14850";"200"
"000002";"1";"10.10.2016";"BYN";"5";"2239";"1";"20";"2175";"1";"50";"1299";"1";"0";"0";"0";"12";"119645";"26005"
"000002";"1";"10.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"293";"1";"12";"14650";"2650"
"000002";"2";"11.10.2016";"BYN";"5";"2200";"1";"20";"2087";"1";"50";"818";"1";"0";"0";"0";"12";"93640";"23215"
"000002";"2";"11.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"240";"1";"12";"12000";"700"
"000002";"3";"12.10.2016";"BYN";"5";"2161";"1";"20";"1991";"1";"50";"396";"1";"0";"0";"0";"12";"70425";"22635"
"000002";"3";"12.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"226";"1";"12";"11300";"1050"
"000002";"4";"13.10.2016";"BYN";"5";"2118";"1";"20";"1860";"1";"50";"0";"0";"0";"0";"0";"12";"47790";"32995"
"000002";"4";"13.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"205";"1";"12";"10250";"2600"
"000002";"5";"14.10.2016";"BYN";"5";"1999";"1";"20";"240";"1";"50";"0";"0";"0";"0";"0";"37";"14795";"35835"
"000002";"5";"14.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"153";"1";"37";"7650";"2600"
"000002";"6";"15.10.2016";"BYN";"5";"1980";"1";"20";"2338";"1";"50";"2006";"1";"0";"0";"0";"4";"156960";"20075"
"000002";"6";"15.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"374";"1";"4";"18700";"1700"
"000002";"7";"16.10.2016";"BYN";"5";"1947";"1";"20";"2260";"1";"50";"1639";"1";"0";"0";"0";"4";"136885";"6795"
"000002";"7";"16.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"340";"1";"4";"17000";"1300"
"000002";"1";"17.10.2016";"BYN";"5";"1936";"1";"20";"2223";"1";"50";"1519";"1";"0";"0";"0";"4";"130090";"18735"
"000002";"1";"17.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"314";"1";"4";"15700";"2100"
"000002";"2";"18.10.2016";"BYN";"5";"1887";"1";"20";"2151";"1";"50";"1178";"1";"0";"0";"0";"4";"111355";"21235"
"000002";"2";"18.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"272";"1";"4";"13600";"1000"
"000002";"3";"19.10.2016";"BYN";"5";"1868";"1";"20";"2069";"1";"50";"788";"1";"0";"0";"0";"10";"90120";"14745"
"000002";"3";"19.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"252";"1";"10";"12600";"1100"
"000002";"4";"20.10.2016";"BYN";"5";"1811";"1";"20";"1981";"1";"50";"534";"1";"0";"0";"0";"10";"75375";"18550"
"000002";"4";"20.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"230";"1";"10";"11500";"750"
"000002";"5";"21.10.2016";"BYN";"5";"1773";"1";"20";"1928";"1";"50";"188";"1";"0";"0";"0";"10";"56825";"15985"
"000002";"5";"21.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"215";"1";"10";"10750";"1700"
"000002";"6";"22.10.2016";"BYN";"5";"1704";"1";"20";"1616";"1";"50";"0";"0";"0";"0";"0";"12";"40840";"8185"
"000002";"6";"22.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"181";"1";"12";"9050";"800"
"000002";"7";"23.10.2016";"BYN";"5";"1615";"1";"20";"1229";"1";"50";"0";"0";"0";"0";"0";"12";"32655";"6010"
"000002";"7";"23.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"165";"1";"12";"8250";"1950"
"000002";"1";"24.10.2016";"BYN";"5";"1577";"1";"20";"938";"1";"50";"0";"0";"0";"0";"0";"12";"26645";"16675"
"000002";"1";"24.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"126";"1";"12";"6300";"1150"
"000002";"2";"25.10.2016";"BYN";"5";"1502";"1";"20";"123";"1";"50";"0";"0";"0";"0";"0";"12";"9970";"13750"
"000002";"2";"25.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"103";"1";"12";"5150";"850"
"000002";"3";"26.10.2016";"BYN";"5";"2382";"1";"20";"2358";"1";"50";"2214";"1";"0";"0";"0";"4";"169770";"10685"
"000002";"3";"26.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"383";"1";"4";"19150";"1150"
"000002";"4";"27.10.2016";"BYN";"5";"2337";"1";"20";"2295";"1";"50";"2030";"1";"0";"0";"0";"4";"159085";"21450"
"000002";"4";"27.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"360";"1";"4";"18000";"2800"
"000002";"5";"28.10.2016";"BYN";"5";"2295";"1";"20";"2203";"1";"50";"1642";"1";"0";"0";"0";"4";"137635";"19780"
"000002";"5";"28.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"304";"1";"4";"15200";"400"
"000002";"6";"29.10.2016";"BYN";"5";"2213";"1";"20";"2082";"1";"50";"1303";"1";"0";"0";"0";"4";"117855";"9535"
"000002";"6";"29.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"296";"1";"4";"14800";"950"
"000002";"7";"30.10.2016";"BYN";"5";"2184";"1";"20";"2040";"1";"50";"1132";"1";"0";"0";"0";"4";"108320";"5300"
"000002";"7";"30.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"277";"1";"4";"13850";"50"
"000002";"1";"31.10.2016";"BYN";"5";"2152";"1";"20";"2003";"1";"50";"1044";"1";"0";"0";"0";"4";"103020";"10815"
"000002";"1";"31.10.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"276";"1";"4";"13800";"150"
"000002";"2";"01.11.2016";"BYN";"5";"2119";"1";"20";"1933";"1";"50";"859";"1";"0";"0";"0";"4";"92205";"22150"
"000002";"2";"01.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"273";"1";"4";"13650";"350"
"000002";"3";"02.11.2016";"BYN";"5";"2081";"1";"20";"1880";"1";"50";"441";"1";"0";"0";"0";"4";"70055";"12540"
"000002";"3";"02.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"266";"1";"4";"13300";"500"
"000002";"4";"03.11.2016";"BYN";"5";"2055";"1";"20";"1847";"1";"50";"206";"1";"0";"0";"0";"11";"57515";"16095"
"000002";"4";"03.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"256";"1";"11";"12800";"2850"
"000002";"5";"04.11.2016";"BYN";"5";"2004";"1";"20";"1570";"1";"50";"0";"0";"0";"0";"0";"17";"41420";"0"
"000002";"5";"04.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"199";"1";"17";"9950";"0"
"000002";"6";"05.11.2016";"BYN";"5";"2375";"1";"20";"2333";"1";"50";"2255";"1";"0";"0";"0";"4";"171285";"17995"
"000002";"6";"05.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"328";"1";"4";"16400";"4800"
"000002";"7";"06.11.2016";"BYN";"5";"2328";"1";"20";"2270";"1";"50";"1925";"1";"0";"0";"0";"4";"153290";"5485"
"000002";"7";"06.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"232";"1";"4";"11600";"400"
"000002";"1";"07.11.2016";"BYN";"5";"2299";"1";"20";"2233";"1";"50";"1833";"1";"0";"0";"0";"4";"147805";"4570"
"000002";"1";"07.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"224";"1";"4";"11200";"150"
"000002";"2";"08.11.2016";"BYN";"5";"2281";"1";"20";"2204";"1";"50";"1755";"1";"0";"0";"0";"4";"143235";"6000"
"000002";"2";"08.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"221";"1";"4";"11050";"800"
"000002";"3";"09.11.2016";"BYN";"5";"2249";"1";"20";"2157";"1";"50";"1657";"1";"0";"0";"0";"4";"137235";"11550"
"000002";"3";"09.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"205";"1";"4";"10250";"800"
"000002";"4";"10.11.2016";"BYN";"5";"2207";"1";"20";"2120";"1";"50";"1445";"1";"0";"0";"0";"4";"125685";"25055"
"000002";"4";"10.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"189";"1";"4";"9450";"2100"
"000002";"5";"11.11.2016";"BYN";"5";"2164";"1";"20";"2013";"1";"50";"991";"1";"0";"0";"0";"4";"100630";"43875"
"000002";"5";"11.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"147";"1";"4";"7350";"2750"
"000002";"6";"12.11.2016";"BYN";"5";"2095";"1";"20";"1824";"1";"50";"196";"1";"0";"0";"0";"4";"56755";"24645"
"000002";"6";"12.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"92";"1";"4";"4600";"3400"
"000002";"7";"13.11.2016";"BYN";"5";"1994";"1";"20";"1107";"1";"50";"0";"0";"0";"0";"0";"4";"32110";"10205"
"000002";"7";"13.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"24";"1";"4";"1200";"900"
"000002";"1";"14.11.2016";"BYN";"5";"1921";"1";"20";"615";"1";"50";"0";"0";"0";"0";"0";"4";"21905";"2785"
"000002";"1";"14.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"6";"1";"4";"300";"300"
"000002";"2";"15.11.2016";"BYN";"5";"0";"0";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"0";"23620"
"000002";"2";"15.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"4";"0";"2550"
"000002";"3";"16.11.2016";"BYN";"5";"1956";"1";"20";"2325";"1";"50";"1962";"1";"0";"0";"0";"4";"154380";"23730"
"000002";"3";"16.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"349";"1";"4";"17450";"2350"
"000002";"4";"17.11.2016";"BYN";"5";"1908";"1";"20";"2223";"1";"50";"1533";"1";"0";"0";"0";"4";"130650";"19440"
"000002";"4";"17.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"302";"1";"4";"15100";"750"
"000002";"5";"18.11.2016";"BYN";"5";"1866";"1";"20";"2124";"1";"50";"1188";"1";"0";"0";"0";"4";"111210";"0"
"000002";"5";"18.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"287";"1";"4";"14350";"0"
"000002";"6";"19.11.2016";"BYN";"5";"1811";"1";"20";"2001";"1";"50";"602";"1";"0";"0";"0";"4";"79175";"0"
"000002";"6";"19.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"233";"1";"4";"11650";"0"
"000002";"7";"20.11.2016";"BYN";"5";"1782";"1";"20";"1954";"1";"50";"375";"1";"0";"0";"0";"4";"66740";"0"
"000002";"7";"20.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"200";"1";"4";"10000";"0"
"000002";"1";"21.11.2016";"BYN";"5";"1756";"1";"20";"1919";"1";"50";"273";"1";"0";"0";"0";"10";"60810";"13595"
"000002";"1";"21.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"184";"1";"10";"9200";"400"
"000002";"2";"22.11.2016";"BYN";"5";"1731";"1";"20";"1853";"1";"50";"30";"1";"0";"0";"0";"10";"47215";"12770"
"000002";"2";"22.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"176";"1";"10";"8800";"500"
"000002";"3";"23.11.2016";"BYN";"5";"1669";"1";"20";"1305";"1";"50";"0";"0";"0";"0";"0";"11";"34445";"10335"
"000002";"3";"23.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"166";"1";"11";"8300";"1650"
"000002";"4";"24.11.2016";"BYN";"5";"1598";"1";"20";"806";"1";"50";"0";"0";"0";"0";"0";"11";"24110";"7495"
"000002";"4";"24.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"133";"1";"11";"6650";"150"
"000002";"5";"25.11.2016";"BYN";"5";"1515";"1";"20";"452";"1";"50";"0";"0";"0";"0";"0";"11";"16615";"26885"
"000002";"5";"25.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"130";"1";"11";"6500";"2050"
"000002";"6";"26.11.2016";"BYN";"5";"1954";"1";"20";"2296";"1";"50";"1933";"1";"0";"0";"0";"4";"152340";"12640"
"000002";"6";"26.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"359";"1";"4";"17950";"2200"
"000002";"7";"27.11.2016";"BYN";"5";"1910";"1";"20";"2225";"1";"50";"1713";"1";"0";"0";"0";"4";"139700";"6090"
"000002";"7";"27.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"315";"1";"4";"15750";"450"
"000002";"1";"28.11.2016";"BYN";"5";"1874";"1";"20";"2197";"1";"50";"1606";"1";"0";"0";"0";"4";"133610";"8250"
"000002";"1";"28.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"306";"1";"4";"15300";"600"
"000002";"2";"29.11.2016";"BYN";"5";"1822";"1";"20";"2155";"1";"50";"1463";"1";"0";"0";"0";"4";"125360";"8675"
"000002";"2";"29.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"294";"1";"4";"14700";"150"
"000002";"3";"30.11.2016";"BYN";"5";"1783";"1";"20";"2116";"1";"50";"1309";"1";"0";"0";"0";"4";"116685";"16015"
"000002";"3";"30.11.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"291";"1";"4";"14550";"700"
"000002";"4";"01.12.2016";"BYN";"5";"1734";"1";"20";"2025";"1";"50";"1030";"1";"0";"0";"0";"4";"100670";"11910"
"000002";"4";"01.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"277";"1";"4";"13850";"850"
"000002";"5";"02.12.2016";"BYN";"5";"1688";"1";"20";"1966";"1";"50";"820";"1";"0";"0";"0";"4";"88760";"4310"
"000002";"5";"02.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"260";"1";"4";"13000";"50"
"000002";"6";"03.12.2016";"BYN";"5";"1674";"1";"20";"1929";"1";"50";"750";"1";"0";"0";"0";"4";"84450";"2250"
"000002";"6";"03.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"259";"1";"4";"12950";"200"
"000002";"7";"04.12.2016";"BYN";"5";"1662";"1";"20";"1917";"1";"50";"711";"1";"0";"0";"0";"4";"82200";"5585"
"000002";"7";"04.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"255";"1";"4";"12750";"50"
"000002";"1";"05.12.2016";"BYN";"5";"1625";"1";"20";"1882";"1";"50";"617";"1";"0";"0";"0";"4";"76615";"21215"
"000002";"1";"05.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"254";"1";"4";"12700";"3800"
"000002";"2";"06.12.2016";"BYN";"5";"1554";"1";"20";"1774";"1";"50";"243";"1";"0";"0";"0";"4";"55400";"15330"
"000002";"2";"06.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"178";"1";"4";"8900";"1350"
"000002";"3";"07.12.2016";"BYN";"5";"1506";"1";"20";"1627";"1";"50";"0";"0";"0";"0";"0";"4";"40070";"10330"
"000002";"3";"07.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"151";"1";"4";"7550";"400"
"000002";"4";"08.12.2016";"BYN";"5";"1432";"1";"20";"1129";"1";"50";"0";"0";"0";"0";"0";"4";"29740";"8865"
"000002";"4";"08.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"143";"1";"4";"7150";"250"
"000002";"5";"09.12.2016";"BYN";"5";"1359";"1";"20";"704";"1";"50";"0";"0";"0";"0";"0";"4";"20875";"47110"
"000002";"5";"09.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"138";"1";"4";"6900";"2200"
"000002";"6";"10.12.2016";"BYN";"5";"1937";"1";"20";"2264";"1";"50";"1579";"1";"0";"0";"0";"4";"133915";"0"
"000002";"6";"10.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"358";"1";"4";"17900";"0"
"000002";"1";"12.12.2016";"BYN";"5";"1937";"1";"20";"2264";"1";"50";"1579";"1";"0";"0";"0";"4";"133915";"23970"
"000002";"1";"12.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"358";"1";"4";"17900";"1550"
"000002";"2";"13.12.2016";"BYN";"5";"1911";"1";"20";"2177";"1";"50";"1137";"1";"0";"0";"0";"4";"109945";"33170"
"000002";"2";"13.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"327";"1";"4";"16350";"1450"
"000002";"3";"14.12.2016";"BYN";"5";"1877";"1";"20";"2062";"1";"50";"523";"1";"0";"0";"0";"4";"76775";"24715"
"000002";"3";"14.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"298";"1";"4";"14900";"5750"
"000002";"4";"15.12.2016";"BYN";"5";"1838";"1";"20";"1976";"1";"50";"67";"1";"0";"0";"0";"4";"52060";"30695"
"000002";"4";"15.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"183";"1";"4";"9150";"3100"
"000002";"5";"16.12.2016";"BYN";"5";"1693";"1";"20";"645";"1";"50";"0";"0";"0";"0";"0";"4";"21365";"13440"
"000002";"5";"16.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"121";"1";"4";"6050";"1250"
"000002";"6";"17.12.2016";"BYN";"5";"1962";"1";"20";"2353";"1";"50";"2248";"1";"0";"0";"0";"4";"169270";"15335"
"000002";"6";"17.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"397";"1";"4";"19850";"1050"
"000002";"7";"18.12.2016";"BYN";"5";"1923";"1";"20";"2296";"1";"50";"1968";"1";"0";"0";"0";"4";"153935";"6300"
"000002";"7";"18.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"376";"1";"4";"18800";"450"
"000002";"1";"19.12.2016";"BYN";"5";"1895";"1";"20";"2268";"1";"50";"1856";"1";"0";"0";"0";"4";"147635";"14000"
"000002";"1";"19.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"367";"1";"4";"18350";"100"
"000002";"2";"20.12.2016";"BYN";"5";"1843";"1";"20";"2221";"1";"50";"1600";"1";"0";"0";"0";"4";"133635";"21260"
"000002";"2";"20.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"365";"1";"4";"18250";"1000"
"000002";"3";"21.12.2016";"BYN";"5";"1811";"1";"20";"2151";"1";"50";"1206";"1";"0";"0";"0";"4";"112375";"17085"
"000002";"3";"21.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"345";"1";"4";"17250";"1600"
"000002";"4";"22.12.2016";"BYN";"5";"1784";"1";"20";"2071";"1";"50";"899";"1";"0";"0";"0";"4";"95290";"0"
"000002";"4";"22.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"313";"1";"4";"15650";"0"
"000002";"5";"23.12.2016";"BYN";"5";"1757";"1";"20";"2018";"1";"50";"701";"1";"0";"0";"0";"4";"84195";"20105"
"000002";"5";"23.12.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"280";"1";"4";"14000";"2450"
